13324583,"project","resource","b2b-mckcshared-dev-84fe",13315384,"","b2b-mckcshared-dev"
13324589,"project","resource","b2b-mckdirect-dev-4210",13315384,"","b2b-mckdirect-dev"
13324609,"project","resource","b2b-analytics-dev-d897",13315384,"","b2b-analytics-dev"
13324620,"project","resource","b2b-cims-dev-722f",13315384,"","b2b-cims-dev"
13324621,"project","resource","mckeu-clinicaldw-dev-ffcf",13315396,"","mckeu-clinicaldw-dev"
13324644,"project","resource","amelia-euwest1-dev-f268",13315396,"","amelia-euwest1-dev"
13324647,"project","resource","automation-ocr-test-7cef",13315396,"","automation-ocr-test"
13325775,"project","resource","ets-scf-dev-679a",13315396,"","ets-scf-dev"
13325776,"project","resource","mpss-csmp-dev-a62c",13315396,"","mpss-csmp-dev"
13325777,"project","resource","swe-mckventure-dev-97c7",13315396,"","swe-mckventure-dev"
13325802,"project","resource","edp-actifio-dev-431f",13315396,"","edp-actifio-dev"
13325927,"project","resource","bcs-draas-nonprod-5f67",13315402,"","bcs-draas-nonprod"
13326058,"project","resource","tvm-useast4-dev-14de",13315426,"","tvm-useast4-dev"
13326061,"project","resource","secarch-useast4-nonprod-c3ee",13315426,"","secarch-useast4-nonprod"
13326062,"project","resource","cops-osmon-nonprod-b6c0",13315398,"","cops-osmon-nonprod"
13326064,"project","resource","edp-cvorecovery-dev-0a89",13315398,"","edp-cvorecovery-dev"
13326087,"project","resource","isoc-useast4-dev-1209",13315426,"","isoc-useast4-dev"
13326099,"project","resource","isrm-ssa-dev-8181",13315426,"","isrm-ssa-dev"
13326117,"project","resource","api-rtfeu-test-c000",13315429,"","api-rtfeu-test"
13326130,"project","resource","api-euwest1-test-640c",13315429,"","api-eu-test"
13326152,"project","resource","api-common-test-04db",13315429,"","api-common-test"
13326220,"project","resource","api-rtfna-test-320f",13315429,"","api-rtfna-test"
13326248,"project","resource","apptrans-mt-dev-be82",13315429,"","apptrans-mt-dev"
13326269,"project","resource","mms-amznscrape-dev-9e0e",13315428,"","mms-amznscrape-dev"
13326270,"project","resource","gvms-appsec-dev-3e6d",13315429,"","gvms-appsec-dev"
13326271,"project","resource","plten-internal-test-1f60",13315429,"","plten-internal-test"
13326274,"project","resource","mts-citrix-dev-1f15",13315429,"","mts-citrix-dev"
13326308,"project","resource","pcf-westus-test-8067",13315429,"","pcf-westus-test"
13326312,"project","resource","b2c-mpcs-dev-0e42",13315428,"","b2c-mpcs-dev"
13326520,"project","resource","gis-pam-prod-bbbb",13319267,"","gis-pam-prod"
13326521,"project","resource","tvm-useast4-prod-447d",13319267,"","tvm-useast4-prod"
13326592,"project","resource","gke-euwest3-dev-141a",13326060,"","gke-euwest3-dev"
13326651,"project","resource","gke-uswest1-dev-bf3f",13326060,"","gke-uswest1-dev"
13326653,"project","resource","gke-uswest1-prod-ae8b",13326060,"","gke-uswest1-prod"
13326744,"project","resource","gke-uswest1-test-1524",13326060,"","gke-uswest1-test"
